@relation InstanceResultListener

@attribute Key_Dataset {segment-weka.filters.unsupervised.attribute.Remove-R3}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.trees.REPTree,weka.classifiers.trees.RandomTree,weka.classifiers.trees.J48graft,weka.classifiers.trees.J48}
@attribute Key_Scheme_options {'-M 2 -V 0.001 -N 3 -S 1 -L -1','-K 0 -M 1.0 -S 1','-C 0.25 -M 2','-M 4 -V 0.001 -N 3 -S 1 -L -1'}
@attribute Key_Scheme_version_ID {-9216785998198681299,8934314652175299374,8823716098042427799,-217733168393644444}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Area_under_ROC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary {'Number of leaves: 157\nSize of the tree: 313\n','Number of leaves: 209\nSize of the tree: 417\n','Number of leaves: 147\nSize of the tree: 293\n','Number of leaves: 164\nSize of the tree: 327\n','Number of leaves: 153\nSize of the tree: 305\n','Number of leaves: 152\nSize of the tree: 303\n','Number of leaves: 160\nSize of the tree: 319\n','Number of leaves: 156\nSize of the tree: 311\n','Number of leaves: 190\nSize of the tree: 379\n','Number of leaves: 189\nSize of the tree: 377\n','Number of leaves: 131\nSize of the tree: 261\n','Number of leaves: 191\nSize of the tree: 381\n','Number of leaves: 166\nSize of the tree: 331\n','Number of leaves: 165\nSize of the tree: 329\n','Number of leaves: 193\nSize of the tree: 385\n','Number of leaves: 186\nSize of the tree: 371\n','Number of leaves: 146\nSize of the tree: 291\n','Number of leaves: 208\nSize of the tree: 415\n','Number of leaves: 148\nSize of the tree: 295\n','Number of leaves: 221\nSize of the tree: 441\n','Number of leaves: 197\nSize of the tree: 393\n','Number of leaves: 174\nSize of the tree: 347\n','Number of leaves: 143\nSize of the tree: 285\n','Number of leaves: 141\nSize of the tree: 281\n','Number of leaves: 171\nSize of the tree: 341\n','Number of leaves: 163\nSize of the tree: 325\n','Number of leaves: 184\nSize of the tree: 367\n','Number of leaves: 201\nSize of the tree: 401\n','Number of leaves: 203\nSize of the tree: 405\n','Number of leaves: 154\nSize of the tree: 307\n','Number of leaves: 107\nSize of the tree: 213\n','Number of leaves: 155\nSize of the tree: 309\n','Number of leaves: 168\nSize of the tree: 335\n','Number of leaves: 125\nSize of the tree: 249\n','Number of leaves: 216\nSize of the tree: 431\n','Number of leaves: 167\nSize of the tree: 333\n','Number of leaves: 196\nSize of the tree: 391\n','Number of leaves: 215\nSize of the tree: 429\n','Number of leaves: 122\nSize of the tree: 243\n','Number of leaves: 187\nSize of the tree: 373\n','Number of leaves: 170\nSize of the tree: 339\n','Number of leaves: 142\nSize of the tree: 283\n','Number of leaves: 159\nSize of the tree: 317\n','Number of leaves: 145\nSize of the tree: 289\n','Number of leaves: 214\nSize of the tree: 427\n','Number of leaves: 182\nSize of the tree: 363\n','Number of leaves: 120\nSize of the tree: 239\n','Number of leaves: 180\nSize of the tree: 359\n','Number of leaves: 202\nSize of the tree: 403\n','Number of leaves: 140\nSize of the tree: 279\n','Number of leaves: 129\nSize of the tree: 257\n','Number of leaves: 179\nSize of the tree: 357\n','Number of leaves: 161\nSize of the tree: 321\n','Number of leaves: 149\nSize of the tree: 297\n','Number of leaves: 158\nSize of the tree: 315\n','Number of leaves: 192\nSize of the tree: 383\n','Number of leaves: 124\nSize of the tree: 247\n','Number of leaves: 119\nSize of the tree: 237\n','Number of leaves: 123\nSize of the tree: 245\n','Number of leaves: 130\nSize of the tree: 259\n','Number of leaves: 144\nSize of the tree: 287\n','Number of leaves: 177\nSize of the tree: 353\n','Number of leaves: 128\nSize of the tree: 255\n','Number of leaves: 138\nSize of the tree: 275\n','Number of leaves: 113\nSize of the tree: 225\n','Number of leaves: 99\nSize of the tree: 197\n','Number of leaves: 103\nSize of the tree: 205\n','Number of leaves: 162\nSize of the tree: 323\n','Number of leaves: 139\nSize of the tree: 277\n','Number of leaves: 117\nSize of the tree: 233\n','Number of leaves: 97\nSize of the tree: 193\n','Number of leaves: 176\nSize of the tree: 351\n','Number of leaves: 132\nSize of the tree: 263\n','Number of leaves: 136\nSize of the tree: 271\n','Number of leaves: 121\nSize of the tree: 241\n','Number of leaves: 126\nSize of the tree: 251\n','Number of leaves: 133\nSize of the tree: 265\n','Number of leaves: 181\nSize of the tree: 361\n','Number of leaves: 82\nSize of the tree: 163\n','Number of leaves: 134\nSize of the tree: 267\n','Number of leaves: 151\nSize of the tree: 301\n','Number of leaves: 183\nSize of the tree: 365\n','Number of leaves: 109\nSize of the tree: 217\n','Number of leaves: 90\nSize of the tree: 179\n','Number of leaves: 195\nSize of the tree: 389\n','Number of leaves: 118\nSize of the tree: 235\n','Number of leaves: 110\nSize of the tree: 219\n','Number of leaves: 116\nSize of the tree: 231\n','Number of leaves: 40\nSize of the tree: 79\n','Number of leaves: 44\nSize of the tree: 87\n','Number of leaves: 48\nSize of the tree: 95\n','Number of leaves: 38\nSize of the tree: 75\n','Number of leaves: 41\nSize of the tree: 81\n','Number of leaves: 39\nSize of the tree: 77\n','Number of leaves: 37\nSize of the tree: 73\n','Number of leaves: 43\nSize of the tree: 85\n','Number of leaves: 42\nSize of the tree: 83\n','Number of leaves: 46\nSize of the tree: 91\n','Number of leaves: 45\nSize of the tree: 89\n','Number of leaves: 36\nSize of the tree: 71\n','Number of leaves: 35\nSize of the tree: 69\n','Number of leaves: 32\nSize of the tree: 63\n','Number of leaves: 28\nSize of the tree: 55\n','Number of leaves: 29\nSize of the tree: 57\n','Number of leaves: 33\nSize of the tree: 65\n','Number of leaves: 34\nSize of the tree: 67\n','Number of leaves: 31\nSize of the tree: 61\n','Number of leaves: 30\nSize of the tree: 59\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 26\nSize of the tree: 51\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data
segment-weka.filters.unsupervised.attribute.Remove-R3,9,10,weka.classifiers.trees.REPTree,'-M 4 -V 0.001 -N 3 -S 1 -L -1',-9216785998198681299,20160809.1824,2079,231,215,16,0,93.073593,6.926407,0,0.919192,0.028379,0.130921,11.588282,37.413927,648.498987,4355.734938,-3707.235951,2.807355,18.855995,-16.04864,590.601504,2.556716,21037.650046,0.969697,32,0.020202,4,0.979798,194,0.030303,1,0.888889,0.969697,0.927536,0.992807,0.930736,0.011544,0.988456,0.069264,0.934345,0.930736,0.931357,0.981339,0.031,0,0.03125,0,12673,379456,44968,?,35,?,?
segment-weka.filters.unsupervised.attribute.Remove-R3,10,1,weka.classifiers.trees.REPTree,'-M 4 -V 0.001 -N 3 -S 1 -L -1',-9216785998198681299,20160809.1824,2079,231,222,9,0,96.103896,3.896104,0,0.954545,0.018111,0.099125,7.395199,28.327467,648.498987,52.119206,596.379781,2.807355,0.225624,2.581731,614.223728,2.658977,21879.090652,1,33,0.005051,1,0.994949,197,0,0,0.970588,1,0.985075,0.997475,0.961039,0.006494,0.993506,0.038961,0.961336,0.961039,0.960496,0.991626,0.031,0,0.03125,0,14191,379456,44968,?,41,?,?
segment-weka.filters.unsupervised.attribute.Remove-R3,10,2,weka.classifiers.trees.REPTree,'-M 4 -V 0.001 -N 3 -S 1 -L -1',-9216785998198681299,20160809.1824,2079,231,220,11,0,95.238095,4.761905,0,0.944444,0.020537,0.104978,8.385906,30.000022,648.498987,3260.729692,-2612.230705,2.807355,14.115713,-11.308358,610.894678,2.644566,21760.507491,0.969697,32,0,0,1,198,0.030303,1,1,0.969697,0.984615,0.995256,0.952381,0.007937,0.992063,0.047619,0.956025,0.952381,0.952798,0.986073,0.016,0,0.015625,0,14141,379456,44968,?,41,?,?
segment-weka.filters.unsupervised.attribute.Remove-R3,10,3,weka.classifiers.trees.REPTree,'-M 4 -V 0.001 -N 3 -S 1 -L -1',-9216785998198681299,20160809.1824,2079,231,219,12,0,94.805195,5.194805,0,0.939394,0.01858,0.110982,7.586897,31.715705,648.498987,2196.28417,-1547.785183,2.807355,9.507724,-6.700369,608.240119,2.633074,21665.950184,0.969697,32,0.015152,3,0.984848,195,0.030303,1,0.914286,0.969697,0.941176,0.995791,0.948052,0.008658,0.991342,0.051948,0.948212,0.948052,0.947829,0.990271,0.039,0,0.046875,0,16115,379456,44968,?,49,?,?
segment-weka.filters.unsupervised.attribute.Remove-R3,10,4,weka.classifiers.trees.REPTree,'-M 4 -V 0.001 -N 3 -S 1 -L -1',-9216785998198681299,20160809.1824,2079,231,222,9,0,96.103896,3.896104,0,0.954545,0.019051,0.099921,7.779279,28.554695,648.498987,49.689974,598.809013,2.807355,0.215108,2.592247,611.450348,2.646971,21780.30086,0.969697,32,0,0,1,198,0.030303,1,1,0.969697,0.984615,0.999694,0.961039,0.006494,0.993506,0.038961,0.963763,0.961039,0.961534,0.995496,0.016,0,0.015625,0,14141,379456,44968,?,41,?,?
segment-weka.filters.unsupervised.attribute.Remove-R3,10,5,weka.classifiers.trees.REPTree,'-M 4 -V 0.001 -N 3 -S 1 -L -1',-9216785998198681299,20160809.1824,2079,231,219,12,0,94.805195,5.194805,0,0.939394,0.021209,0.108862,8.660158,31.109856,648.498987,1124.615276,-476.116289,2.807355,4.868464,-2.061109,606.613869,2.626034,21608.021985,0.969697,32,0.010101,2,0.989899,196,0.030303,1,0.941176,0.969697,0.955224,0.994337,0.948052,0.008658,0.991342,0.051948,0.948529,0.948052,0.948171,0.990981,0.017,0,0.015625,0,14141,379456,44968,?,41,?,?
segment-weka.filters.unsupervised.attribute.Remove-R3,10,6,weka.classifiers.trees.REPTree,'-M 4 -V 0.001 -N 3 -S 1 -L -1',-9216785998198681299,20160809.1824,2079,231,224,7,0,96.969697,3.030303,0,0.964646,0.01733,0.09116,7.076324,26.051193,648.498987,43.875872,604.623115,2.807355,0.189939,2.617416,616.307147,2.667996,21953.303528,0.969697,32,0.005051,1,0.994949,197,0.030303,1,0.969697,0.969697,0.969697,0.997092,0.969697,0.005051,0.994949,0.030303,0.969808,0.969697,0.969692,0.995146,0.035,0,0.03125,0,14141,379456,44968,?,41,?,?
segment-weka.filters.unsupervised.attribute.Remove-R3,10,7,weka.classifiers.trees.REPTree,'-M 4 -V 0.001 -N 3 -S 1 -L -1',-9216785998198681299,20160809.1824,2079,231,216,15,0,93.506494,6.493506,0,0.924242,0.024267,0.121982,9.909126,34.859369,648.498987,77.627399,570.871588,2.807355,0.336049,2.471306,599.620651,2.59576,21358.918534,0.969697,32,0,0,1,198,0.030303,1,1,0.969697,0.984615,0.997398,0.935065,0.010823,0.989177,0.064935,0.940407,0.935065,0.935557,0.989003,0.026,0,0.03125,0,12142,379456,44968,?,33,?,?
segment-weka.filters.unsupervised.attribute.Remove-R3,10,8,weka.classifiers.trees.REPTree,'-M 4 -V 0.001 -N 3 -S 1 -L -1',-9216785998198681299,20160809.1824,2079,231,215,16,0,93.073593,6.926407,0,0.919192,0.026044,0.129432,10.6347,36.988139,648.498987,2218.766343,-1570.267356,2.807355,9.605049,-6.797694,592.715145,2.565866,21112.939469,0.939394,31,0.010101,2,0.989899,196,0.060606,2,0.939394,0.939394,0.939394,0.988981,0.930736,0.011544,0.988456,0.069264,0.932908,0.930736,0.930076,0.984805,0.031,0,0.03125,0,11636,379456,44968,?,31,?,?
segment-weka.filters.unsupervised.attribute.Remove-R3,10,9,weka.classifiers.trees.REPTree,'-M 4 -V 0.001 -N 3 -S 1 -L -1',-9216785998198681299,20160809.1824,2079,231,214,17,0,92.640693,7.359307,0,0.914141,0.026582,0.135234,10.854282,38.646201,648.498987,1145.344976,-496.845989,2.807355,4.958203,-2.150848,590.324683,2.555518,21027.789466,0.939394,31,0.005051,1,0.994949,197,0.060606,2,0.96875,0.939394,0.953846,0.997322,0.926407,0.012266,0.987734,0.073593,0.928871,0.926407,0.926268,0.989866,0.025,0,0.03125,0,14647,379456,44968,?,43,?,?
segment-weka.filters.unsupervised.attribute.Remove-R3,10,10,weka.classifiers.trees.REPTree,'-M 4 -V 0.001 -N 3 -S 1 -L -1',-9216785998198681299,20160809.1824,2079,231,223,8,0,96.536797,3.463203,0,0.959596,0.017793,0.100043,7.265463,28.5897,648.498987,2192.943577,-1544.44459,2.807355,9.493262,-6.685907,614.30026,2.659308,21881.816778,1,33,0.010101,2,0.989899,196,0,0,0.942857,1,0.970588,0.994949,0.965368,0.005772,0.994228,0.034632,0.965575,0.965368,0.965157,0.987363,0.011,0,0,0,14141,379456,44968,?,41,?,?
segment-weka.filters.unsupervised.attribute.Remove-R3,1,1,weka.classifiers.trees.REPTree,'-M 4 -V 0.001 -N 3 -S 1 -L -1',-9216785998198681299,20160809.1824,1350,150,144,6,0,96,4,0,0.953295,0.018033,0.101685,7.367063,29.067073,420.744282,2165.882583,-1745.138301,2.804962,14.439217,-11.634255,398.989452,2.65993,14221.068241,1,20,0,0,1,130,0,0,1,1,1,1,0.96,0.006513,0.993487,0.04,0.9626,0.96,0.958937,0.987892,0.016,0,0.015625,0,13079,247507,30307,?,37,?,?
segment-weka.filters.unsupervised.attribute.Remove-R3,1,2,weka.classifiers.trees.REPTree,'-M 4 -V 0.001 -N 3 -S 1 -L -1',-9216785998198681299,20160809.1824,1350,150,143,7,0,95.333333,4.666667,0,0.945531,0.019534,0.106665,7.980115,30.490157,420.769965,35.551125,385.21884,2.805133,0.237007,2.568126,395.275344,2.635169,14088.772978,0.952381,20,0,0,1,129,0.047619,1,1,0.952381,0.97561,0.996309,0.953333,0.0073,0.9927,0.046667,0.95544,0.953333,0.953972,0.995319,0.015,0,0.015625,0,12117,247507,30307,?,33,?,?
segment-weka.filters.unsupervised.attribute.Remove-R3,1,3,weka.classifiers.trees.REPTree,'-M 4 -V 0.001 -N 3 -S 1 -L -1',-9216785998198681299,20160809.1824,1350,150,142,8,0,94.666667,5.333333,0,0.937746,0.022319,0.113649,9.117961,32.486301,420.769965,38.348732,382.421232,2.805133,0.255658,2.549475,391.242412,2.608283,13945.027453,0.904762,19,0.007752,1,0.992248,128,0.095238,2,0.95,0.904762,0.926829,0.994832,0.946667,0.008265,0.991735,0.053333,0.953157,0.946667,0.947583,0.993581,0.016,0,0.015625,0,13129,247507,30307,?,37,?,?
segment-weka.filters.unsupervised.attribute.Remove-R3,1,4,weka.classifiers.trees.REPTree,'-M 4 -V 0.001 -N 3 -S 1 -L -1',-9216785998198681299,20160809.1824,1350,150,136,14,0,90.666667,9.333333,0,0.891158,0.033792,0.150037,13.802956,42.881696,420.947737,4342.212601,-3921.264863,2.806318,28.948084,-26.141766,374.520844,2.496806,13349.651728,0.857143,18,0.007752,1,0.992248,128,0.142857,3,0.947368,0.857143,0.9,0.987265,0.906667,0.014779,0.985221,0.093333,0.924295,0.906667,0.906088,0.970452,0.015,0,0.015625,0,11586,247507,30307,?,31,?,?
segment-weka.filters.unsupervised.attribute.Remove-R3,1,5,weka.classifiers.trees.REPTree,'-M 4 -V 0.001 -N 3 -S 1 -L -1',-9216785998198681299,20160809.1824,1350,150,142,8,0,94.666667,5.333333,0,0.937766,0.021246,0.110771,8.678287,31.659385,420.947737,3241.681996,-2820.734258,2.806318,21.611213,-18.804895,392.752498,2.61835,13999.512029,0.904762,19,0,0,1,129,0.095238,2,1,0.904762,0.95,0.949797,0.946667,0.008445,0.991555,0.053333,0.950856,0.946667,0.947573,0.986376,0.005,0,0,0,12623,247507,30307,?,35,?,?
segment-weka.filters.unsupervised.attribute.Remove-R3,1,6,weka.classifiers.trees.REPTree,'-M 4 -V 0.001 -N 3 -S 1 -L -1',-9216785998198681299,20160809.1824,1350,150,141,9,0,94,6,0,0.929976,0.020583,0.116082,8.407643,33.177214,420.947737,3242.898054,-2821.950317,2.806318,21.61932,-18.813002,393.220067,2.621467,14016.178359,0.952381,20,0,0,1,129,0.047619,1,1,0.952381,0.97561,0.976006,0.94,0.00971,0.99029,0.06,0.941691,0.94,0.939774,0.985362,0.015,0,0.015625,0,12623,247507,30307,?,35,?,?
segment-weka.filters.unsupervised.attribute.Remove-R3,1,7,weka.classifiers.trees.REPTree,'-M 4 -V 0.001 -N 3 -S 1 -L -1',-9216785998198681299,20160809.1824,1350,150,146,4,0,97.333333,2.666667,0,0.96888,0.017585,0.088548,7.182795,25.307671,420.9564,1097.141893,-676.185493,2.806376,7.314279,-4.507903,400.487088,2.669914,14275.237754,1,20,0.007692,1,0.992308,129,0,0,0.952381,1,0.97561,0.996154,0.973333,0.004342,0.995658,0.026667,0.9751,0.973333,0.972388,0.992303,0.019,0,0.015625,0,11611,247507,30307,?,31,?,?
segment-weka.filters.unsupervised.attribute.Remove-R3,1,8,weka.classifiers.trees.REPTree,'-M 4 -V 0.001 -N 3 -S 1 -L -1',-9216785998198681299,20160809.1824,1350,150,141,9,0,94,6,0,0.929939,0.025608,0.126972,10.461392,36.294865,420.770116,1119.647237,-698.877121,2.805134,7.464315,-4.659181,386.583584,2.577224,13778.97361,1,20,0.015385,2,0.984615,128,0,0,0.909091,1,0.952381,0.992308,0.94,0.010262,0.989738,0.06,0.941031,0.94,0.939027,0.984185,0.014,0,0.015625,0,13079,247507,30307,?,37,?,?
segment-weka.filters.unsupervised.attribute.Remove-R3,1,9,weka.classifiers.trees.REPTree,'-M 4 -V 0.001 -N 3 -S 1 -L -1',-9216785998198681299,20160809.1824,1350,150,136,14,0,90.666667,9.333333,0,0.891084,0.033089,0.155067,13.517615,44.325808,420.770116,1143.976084,-723.205968,2.805134,7.626507,-4.821373,373.318425,2.48879,13306.164415,1,20,0,0,1,130,0,0,1,1,1,1,0.906667,0.0152,0.9848,0.093333,0.910033,0.906667,0.907414,0.98329,0.015,0,0.015625,0,11105,247507,30307,?,29,?,?
segment-weka.filters.unsupervised.attribute.Remove-R3,1,10,weka.classifiers.trees.REPTree,'-M 4 -V 0.001 -N 3 -S 1 -L -1',-9216785998198681299,20160809.1824,1350,150,139,11,0,92.666667,7.333333,0,0.914366,0.028947,0.132142,11.825568,37.77274,420.770116,49.919567,370.850549,2.805134,0.332797,2.472337,382.871278,2.552475,13646.656116,1,20,0,0,1,130,0,0,1,1,1,1,0.926667,0.012492,0.987508,0.073333,0.932152,0.926667,0.926035,0.988402,0.018,0,0.015625,0,11636,247507,30307,?,31,?,?
segment-weka.filters.unsupervised.attribute.Remove-R3,2,1,weka.classifiers.trees.REPTree,'-M 4 -V 0.001 -N 3 -S 1 -L -1',-9216785998198681299,20160809.1824,1350,150,146,4,0,97.333333,2.666667,0,0.968865,0.015405,0.087002,6.293554,24.869766,420.744282,24.169149,396.575133,2.804962,0.161128,2.643834,401.982124,2.679881,14327.735199,1,20,0,0,1,130,0,0,1,1,1,1,0.973333,0.004403,0.995597,0.026667,0.97376,0.973333,0.973123,0.996314,0.016,0,0.015625,0,14116,247507,30307,?,41,?,?
segment-weka.filters.unsupervised.attribute.Remove-R3,2,2,weka.classifiers.trees.REPTree,'-M 4 -V 0.001 -N 3 -S 1 -L -1',-9216785998198681299,20160809.1824,1350,150,138,12,0,92,8,0,0.906649,0.030081,0.136817,12.289161,39.109791,420.744282,2186.952631,-1766.20835,2.804962,14.579684,-11.774722,380.912928,2.53942,13576.771791,1,20,0.015385,2,0.984615,128,0,0,0.909091,1,0.952381,0.992308,0.92,0.012546,0.987454,0.08,0.925436,0.92,0.919984,0.981698,0.015,0,0.015625,0,11155,247507,30307,?,29,?,?
segment-weka.filters.unsupervised.attribute.Remove-R3,2,3,weka.classifiers.trees.REPTree,'-M 4 -V 0.001 -N 3 -S 1 -L -1',-9216785998198681299,20160809.1824,1350,150,142,8,0,94.666667,5.333333,0,0.937721,0.024452,0.11892,9.989579,33.993635,420.744282,2180.77644,-1760.032159,2.804962,14.53851,-11.733548,389.880465,2.599203,13896.399181,1,20,0,0,1,130,0,0,1,1,1,1,0.946667,0.008869,0.991131,0.053333,0.94708,0.946667,0.945428,0.984723,0.032,0,0.03125,0,10624,247507,30307,?,27,?,?
segment-weka.filters.unsupervised.attribute.Remove-R3,2,4,weka.classifiers.trees.REPTree,'-M 4 -V 0.001 -N 3 -S 1 -L -1',-9216785998198681299,20160809.1824,1350,150,140,10,0,93.333333,6.666667,0,0.922187,0.024691,0.130176,10.086697,37.210649,420.770116,2187.104072,-1766.333956,2.805134,14.580694,-11.77556,385.79312,2.571954,13750.799152,0.95,19,0,0,1,130,0.05,1,1,0.95,0.974359,0.999615,0.933333,0.011034,0.988966,0.066667,0.936548,0.933333,0.93419,0.984473,0.015,0,0.015625,0,13610,247507,30307,?,39,?,?
segment-weka.filters.unsupervised.attribute.Remove-R3,2,5,weka.classifiers.trees.REPTree,'-M 4 -V 0.001 -N 3 -S 1 -L -1',-9216785998198681299,20160809.1824,1350,150,143,7,0,95.333333,4.666667,0,0.945511,0.021538,0.111596,8.798832,31.899474,420.770116,3242.92884,-2822.158724,2.805134,21.619526,-18.814391,392.314656,2.615431,13983.245825,0.95,19,0,0,1,130,0.05,1,1,0.95,0.974359,0.973846,0.953333,0.007779,0.992221,0.046667,0.954905,0.953333,0.952113,0.985655,0.022,0,0.03125,0,13610,247507,30307,?,39,?,?
segment-weka.filters.unsupervised.attribute.Remove-R3,2,6,weka.classifiers.trees.REPTree,'-M 4 -V 0.001 -N 3 -S 1 -L -1',-9216785998198681299,20160809.1824,1350,150,141,9,0,94,6,0,0.929939,0.024082,0.124368,9.838066,35.549695,420.795799,3250.785486,-2829.989687,2.805305,21.671903,-18.866598,387.641794,2.584279,13816.775332,1,21,0.007752,1,0.992248,128,0,0,0.954545,1,0.976744,0.996124,0.94,0.010014,0.989986,0.06,0.939334,0.94,0.939089,0.98211,0.016,0,0.015625,0,12117,247507,30307,?,33,?,?
segment-weka.filters.unsupervised.attribute.Remove-R3,2,7,weka.classifiers.trees.REPTree,'-M 4 -V 0.001 -N 3 -S 1 -L -1',-9216785998198681299,20160809.1824,1350,150,143,7,0,95.333333,4.666667,0,0.945542,0.022604,0.106814,9.232968,30.527487,420.982083,35.17179,385.810293,2.806547,0.234479,2.572069,394.063554,2.62709,14046.358283,1,21,0.007752,1,0.992248,128,0,0,0.954545,1,0.976744,0.996124,0.953333,0.00754,0.99246,0.046667,0.954329,0.953333,0.952958,0.99446,0.016,0,0.015625,0,11661,247507,30307,?,31,?,?
segment-weka.filters.unsupervised.attribute.Remove-R3,2,8,weka.classifiers.trees.REPTree,'-M 4 -V 0.001 -N 3 -S 1 -L -1',-9216785998198681299,20160809.1824,1350,150,140,10,0,93.333333,6.666667,0,0.922227,0.027191,0.12766,11.106903,36.486236,420.947737,2188.880981,-1767.933243,2.806318,14.59254,-11.786222,384.380645,2.562538,13701.100532,0.952381,20,0.015504,2,0.984496,127,0.047619,1,0.909091,0.952381,0.930233,0.988003,0.933333,0.010676,0.989324,0.066667,0.938158,0.933333,0.934174,0.984261,0.015,0,0.015625,0,11130,247507,30307,?,29,?,?
segment-weka.filters.unsupervised.attribute.Remove-R3,2,9,weka.classifiers.trees.REPTree,'-M 4 -V 0.001 -N 3 -S 1 -L -1',-9216785998198681299,20160809.1824,1350,150,145,5,0,96.666667,3.333333,0,0.961114,0.017913,0.0981,7.316919,28.037901,420.947737,3238.350406,-2817.402669,2.806318,21.589003,-18.782684,398.67258,2.657817,14210.531085,0.952381,20,0.007752,1,0.992248,128,0.047619,1,0.952381,0.952381,0.952381,0.97213,0.966667,0.005188,0.994812,0.033333,0.971111,0.966667,0.967066,0.983948,0.016,0,0.015625,0,12648,247507,30307,?,35,?,?
segment-weka.filters.unsupervised.attribute.Remove-R3,2,10,weka.classifiers.trees.REPTree,'-M 4 -V 0.001 -N 3 -S 1 -L -1',-9216785998198681299,20160809.1824,1350,150,140,10,0,93.333333,6.666667,0,0.922203,0.025557,0.129966,10.439317,37.145232,420.947737,54.225477,366.72226,2.806318,0.361503,2.444815,385.735543,2.57157,13749.395351,0.952381,20,0.023256,3,0.976744,126,0.047619,1,0.869565,0.952381,0.909091,0.984312,0.933333,0.010675,0.989325,0.066667,0.934088,0.933333,0.9333,0.989436,0.017,0,0.015625,0,12623,247507,30307,?,35,?,?
segment-weka.filters.unsupervised.attribute.Remove-R3,3,1,weka.classifiers.trees.REPTree,'-M 4 -V 0.001 -N 3 -S 1 -L -1',-9216785998198681299,20160809.1824,1350,150,144,6,0,96,4,0,0.953307,0.016831,0.099767,6.876094,28.518858,420.744282,1101.458487,-680.714205,2.804962,7.343057,-4.538095,398.900162,2.659334,14217.885707,1,20,0,0,1,130,0,0,1,1,1,1,0.96,0.006578,0.993422,0.04,0.960469,0.96,0.959333,0.992695,0.002,0,0,0,12573,247507,30307,?,35,?,?
segment-weka.filters.unsupervised.attribute.Remove-R3,3,2,weka.classifiers.trees.REPTree,'-M 4 -V 0.001 -N 3 -S 1 -L -1',-9216785998198681299,20160809.1824,1350,150,140,10,0,93.333333,6.666667,0,0.922199,0.024752,0.130669,10.110283,37.346125,420.9564,2192.576466,-1771.620066,2.806376,14.617176,-11.8108,385.674599,2.571164,13747.251197,0.9,18,0.015385,2,0.984615,128,0.1,2,0.9,0.9,0.9,0.940769,0.933333,0.010794,0.989206,0.066667,0.937632,0.933333,0.934585,0.98298,0.016,0,0.015625,0,12623,247507,30307,?,35,?,?
segment-weka.filters.unsupervised.attribute.Remove-R3,3,3,weka.classifiers.trees.REPTree,'-M 4 -V 0.001 -N 3 -S 1 -L -1',-9216785998198681299,20160809.1824,1350,150,140,10,0,93.333333,6.666667,0,0.922195,0.026669,0.127223,10.893354,36.361067,420.9564,2184.245454,-1763.289054,2.806376,14.561636,-11.75526,384.339842,2.562266,13699.674195,1,20,0.007692,1,0.992308,129,0,0,0.952381,1,0.97561,0.996154,0.933333,0.010975,0.989025,0.066667,0.937401,0.933333,0.932315,0.984776,0.022,0,0.015625,0,10574,247507,30307,?,27,?,?
